zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
2098183235,Overo 3 Car Front Plan, Pearson Place at Avery Ranch Austin,TX,78717,4,2.0,2450,405194,4
29474931,2411 Euclid Ave, Austin,TX,78704,3,3.0,1622,459898,4
84141504,110 Victoria Ct, Austin,TX,78737,5,4.0,3424,407568,4
70342722,6704 Manchaca Rd UNIT 15, Austin,TX,78745,3,3.0,1711,285130,3
29489703,5805 Blythewood Dr, Austin,TX,78745,3,1.0,1272,288144,3
2098113626,B2 Plan, The Grove Austin,TX,78723,2,2.5,1445,308289,3
2105434970,San Bernard Plan, Searight Village Austin,TX,78748,3,2.5,1937,269700,2
58316457,10304 Cyrus Cv, Austin,TX,78739,4,3.0,2648,358240,4
2097645272,2504 Sorin St, Austin,TX,78723,3,4.0,2385,604063,5
2097647989,809 W Live Oak St # B, Austin,TX,78704,3,3.0,1397,556723,5
2097647988,809 W Live Oak St # A, Austin,TX,78704,3,3.0,1389,553199,5
83125186,507 Sabine St APT 903, Austin,TX,78701,1,1.0,693,278069,3
2098113635,C4 Plan, The Grove Austin,TX,78723,3,3.5,1965,355034,4
2098435296,Lambert Plan, Easton Park Austin,TX,78744,3,2.5,2023,272376,2
29401596,615 E 49th St, Austin,TX,78751,1,1.0,572,338606,3
29496861,9305 La Puente Dr, Austin,TX,78749,4,3.0,3464,463892,4
60335689,15308 Sunningdale St, Austin,TX,78717,5,4.0,5574,838381,5
29403596,504 E 46th St, Austin,TX,78751,2,2.0,1246,425774,4
29423925,8910 Slayton Dr, Austin,TX,78753,4,2.0,1260,170666,1
29384054,2605 Hidalgo St, Austin,TX,78702,2,1.0,1080,335302,3
29399879,5111 Waterbrook Dr, Austin,TX,78723,3,2.0,1384,343748,3
29383978,1009 Willow St, Austin,TX,78702,2,1.0,1054,432422,4
29393072,3204 French Pl, Austin,TX,78722,2,1.0,1322,418499,4
2098899303,535 Plan, Belterra Austin,TX,78737,4,3.0,2973,375339,4
2097945654,Benson Plan, The Eastwood at Riverside Austin,TX,78741,4,2.5,2185,343972,3
2098390099,Micro-loft Plan A1 Plan, Fourth& Austin,TX,78702,1,1.0,510,388664,4
58301559,8404 Mayview Dr, Austin,TX,78724,3,2.0,1220,162364,1
2100982433,Provincial Plan, Heritage Oaks at Pearson Place Austin,TX,78717,4,4.0,4580,550452,5
2098183233,Lone Star 2 Car Front Plan, Pearson Place at Avery Ranch Austin,TX,78717,4,3.5,2974,431567,4
29486826,6003 Blanco River Pass, Austin,TX,78749,3,2.0,1855,278077,3
2098435284,Benson Plan, Searight Village Austin,TX,78748,4,2.5,2185,279128,3
2101272714,Piedmont Plan, Saratoga Hills Dripping Springs,TX,78737,4,3.5,3030,529968,5
58315064,6903 Deatonhill Dr APT 41, Austin,TX,78745,2,1.0,751,126355,0
2101025844,Ambassador Plan, Heritage Oaks at Pearson Place Austin,TX,78717,4,4.5,4710,562161,5
29382373,2216 Canterbury St, Austin,TX,78702,4,2.0,2222,697497,5
28595716,34 Longwood Rd, Austin,TX,78737,4,3.0,3349,595200,5
29325266,2008 Homedale Dr, Austin,TX,78704,4,3.0,3104,999872,5
29557545,9215 Robins Nest Ln, Austin,TX,78729,3,2.0,1318,204242,1
2099071588,Gordon Plan, Lynnbrook Austin,TX,78748,3,2.5,1803,273494,2
29476829,3206 Overcup Oak Dr, Austin,TX,78704,3,1.0,1048,417198,4
2098899310,203 Plan, Belterra Austin,TX,78737,4,3.0,2803,371899,4
2098183221,Hyde Park Plan, Pearson Place at Avery Ranch - The Cottages Austin,TX,78717,3,3.0,1767,323940,3
29426829,1103 Inland Grn, Austin,TX,78758,3,3.0,2062,269499,2
2098857587,E-2898 Plan, Retreat at Tech Ridge Austin,TX,78753,4,2.5,2898,289508,3
124720273,5413 Ingersoll Ln, Austin,TX,78744,3,2.0,1489,185213,1
2098899317,552 Plan, Belterra Austin,TX,78737,3,2.0,2041,332313,3
29364136,8803 White Cliff Dr, Austin,TX,78759,3,3.0,2235,451239,4
29438287,4603 Gray Fox Dr, Austin,TX,78759,3,2.0,1400,292949,3
29438287,4603 Gray Fox Dr, Austin,TX,78759,3,2.0,1400,292949,3
70338412,1019 Juniper St, Austin,TX,78702,4,5.0,2793,370389,4
64717136,1804 Jentsch Ct # B, Austin,TX,78745,2,3.0,1374,278277,3
124836095,806 Allende Bnd, Austin,TX,78748,4,3.5,2813,338709,3
29388980,1116 Mason Ave, Austin,TX,78721,3,1.0,808,250270,2
29497004,8429 La Plata Loop, Austin,TX,78737,3,3.5,3434,488741,4
29507721,5744 Gorham Glen Ln, Austin,TX,78739,3,2.5,3200,478796,4
62607999,7500 Shadowridge Run UNIT 50, Austin,TX,78749,3,2.5,1801,268633,2
122188653,196 Stoney Point Rd, Austin,TX,78737,4,3.5,3168,441749,4
110539255,98 San Jacinto Blvd # 803, Austin,TX,78701,2,3.0,1733,1339705,6
80090249,6320 Kedington St, Austin,TX,78747,4,3.0,3206,255749,2
2097665055,2004 E 12th St # C, Austin,TX,78702,0,0.0,0,370389,4
29331342,3742 Lost Creek Blvd, Austin,TX,78735,4,4.0,3354,860099,5
64664857,9920 Westminster Glen Ave, Austin,TX,78730,0,0.0,0,370389,4
29473045,2507 Paramount Ave, Austin,TX,78704,2,1.0,962,552478,5
72509217,5907 Camino Seco, Austin,TX,78731,3,3.0,1800,488249,4
80090850,11100 Bleich Ln, Austin,TX,78754,4,2.0,1801,216585,1
29504948,11007 S Bay Ln, Austin,TX,78739,5,4.0,3582,422325,4
29338915,2804 Warren St, Austin,TX,78703,4,4.0,3590,1443131,6
2097899951,The Boardwalk Plan, Highmark Austin,TX,78745,3,3.0,2192,278987,3
58316545,10904 Ariock Ln, Austin,TX,78739,4,4.0,3469,511381,4
29397546,3704 Greenway St, Austin,TX,78705,3,2.0,1909,771106,5
29509961,2515 Monarch Dr, Austin,TX,78748,4,2.0,1768,251194,2
80097246,1101 Grove Blvd APT 104, Austin,TX,78741,3,3.0,1415,255590,2
121657881,5011 Balcones Dr UNIT D, Austin,TX,78731,4,4.0,2544,683549,5
29405705,1903 Northridge Dr, Austin,TX,78723,4,2.0,1900,409265,4
80097246,1101 Grove Blvd APT 104, Austin,TX,78741,3,3.0,1415,255590,2
58316545,10904 Ariock Ln, Austin,TX,78739,4,4.0,3469,511381,4
29411089,6804 De Paul Cv, Austin,TX,78723,4,3.0,1950,416834,4
70339186,11405 Church Canyon Dr, Austin,TX,78754,5,3.0,1870,201518,1
2097668403,6600 Moores Ferry Dr, Del Valle,TX,78617,5,3.0,2412,224717,2
29503008,2316 Bitter Creek Dr, Austin,TX,78744,4,2.0,1325,175417,1
29496402,5951 Lomita Verde Cir, Austin,TX,78749,4,3.0,2401,410670,4
29370829,8107 Davis Mountain Pass, Austin,TX,78726,4,2.0,2250,325480,3
29424604,3101 Foster Ln, Austin,TX,78757,4,2.0,1942,446418,4
29490803,3911 Leafield Dr, Austin,TX,78749,3,2.0,1469,236639,2
29410127,7007 Langston Dr, Austin,TX,78723,3,2.0,1458,325662,3
29436834,12331 Thompkins Dr, Austin,TX,78753,3,2.0,1459,176580,1
2097669480,9404 Solana Vista Loop # A, Austin,TX,78750,4,3.0,2299,344217,3
29365155,10306 Sausalito Dr, Austin,TX,78759,4,4.0,4647,675003,5
29419242,7701 Watson St, Austin,TX,78757,2,2.0,1184,396368,4
2098857532,Plan E-2177 Plan, The Trails at Stoney Ridge Del Valle,TX,78617,3,2.5,2177,204556,1
29406983,1419 Ridgehaven Dr, Austin,TX,78723,4,3.0,2365,450661,4
29345717,3607 Lucas Dr, Austin,TX,78731,5,3.0,3060,790519,5
2097670862,3819 Southway Dr APT 105, Austin,TX,78704,2,1.0,809,420522,4
2098390097,Studio B1 Plan, Fourth& Austin,TX,78702,1,1.0,673,388562,4
29359143,4920 China Garden Dr, Austin,TX,78730,4,4.0,3395,538552,5
2097672290,310 Comal St # 204, Austin,TX,78702,1,1.0,662,384157,4
29344928,2314 Island Wood Rd, Austin,TX,78733,6,7.0,7150,3157349,6
29451356,2301 Big Hollow Dr, Austin,TX,78728,3,2.0,1839,255969,2
29508155,11204 S Bay Ln, Austin,TX,78739,3,2.0,2678,389665,4
111962163,114 Turks Cap Pass, Austin,TX,78737,4,4.0,3287,399806,4
2097673303,1702 W Saint Johns Ave # A, Austin,TX,78757,3,3.0,1879,519627,4
29459232,1708 Newning Ave # B-202, Austin,TX,78704,2,2.5,1332,311483,3
29430464,8124 Greenslope Dr, Austin,TX,78759,3,2.5,2479,420146,4
2105530231,3003 W Slaughter Ln, Austin,TX,78748,0,0.0,2035,299021,3
29504725,10806 Redmond Rd, Austin,TX,78739,4,3.0,3094,436018,4
29496986,8015 Lewis Mountain Dr, Austin,TX,78737,5,4.0,4600,697406,5
29514532,2716 Arroyo Blanco Cv, Austin,TX,78748,4,3.0,2841,380878,4
29423621,1119 Plymouth Dr, Austin,TX,78758,3,1.0,1032,153449,1
89729517,11931 Meadowfire Dr, Austin,TX,78758,3,2.0,1625,268605,2
88022726,15512 Staked Plains Loop, Austin,TX,78717,4,2.5,2699,338991,3
58317119,10704 Razil Ct, Austin,TX,78748,4,2.0,1466,204176,1
67010950,15532 Brodick Dr, Austin,TX,78717,4,4.0,3792,464069,4
29516810,11145 Pinehurst Dr, Austin,TX,78747,3,2.0,2396,333440,3
29359145,4912 China Garden Dr, Austin,TX,78730,3,3.0,3001,488920,4
119621477,904 West Ave # 115, Austin,TX,78701,1,1.0,725,314130,3
29373681,6105 Avery Island Ave, Austin,TX,78727,2,2.0,1034,199794,1
29409011,4511 Rosedale Ave, Austin,TX,78756,2,1.0,883,454787,4
2097677739,13609 Bauhaus Bnd, Austin,TX,78754,4,3.0,2447,267302,2
29414482,7103 Twin Crest Dr, Austin,TX,78752,3,2.0,1863,328030,3
29326376,1705 Thousand Oaks Cir, Austin,TX,78746,3,3.0,2242,680459,5
2098899302,558 Plan, Belterra Austin,TX,78737,5,4.0,3197,387203,4
29323050,2701 Bartons Bluff Ln, Austin,TX,78746,5,5.0,5250,2297591,6
29414239,1900 Ullrich Ave, Austin,TX,78756,4,4.0,3361,691189,5
29350332,304 Lago Verde Rd, Austin,TX,78734,3,2.5,2509,704706,5
80101885,12332 Paloma Blanca Way, Del Valle,TX,78617,3,2.0,1236,147867,0
29385157,1611 E 10th St, Austin,TX,78702,3,2.0,1395,422317,4
120896194,8505 High Summit Ln, Austin,TX,78737,4,3.0,3326,489929,4
2097679701,2505 Givens Ave #A, Austin,TX,78722,3,3.0,1545,391904,4
80098012,5901 Abby Ann Ln, Austin,TX,78747,3,3.0,1705,203143,1
2097680749,2505 Givens Ave #B, Austin,TX,78722,3,3.0,1545,401030,4
29331459,1706 Summit View Pl APT 2, Austin,TX,78703,2,2.0,1266,422906,4
29322362,1509 Oxford Ave, Austin,TX,78704,3,2.0,1734,650069,5
29410758,5400 Sunshine Dr, Austin,TX,78756,3,2.0,1885,563207,5
28587891,13219 Trail Driver St, Austin,TX,78737,4,3.0,2348,436078,4
2097899945,The Rushmore Plan, Highmark Austin,TX,78745,3,3.0,2207,278869,3
70345739,1400 Anise Dr, Austin,TX,78741,3,1.0,1091,185857,1
29341966,3402 Monte Vista Dr, Austin,TX,78731,4,5.0,3951,1293572,6
83818638,300 Bowie St APT 1007, Austin,TX,78703,2,2.0,983,548088,5
29324838,811 Jessie St, Austin,TX,78704,3,2.0,2961,776750,5
29470270,7201 Apperson St, Del Valle,TX,78617,4,2.0,1331,153414,1
29438096,4402 Balcones Woods Dr, Austin,TX,78759,4,2.0,1818,395165,4
63834291,7701 Rialto Blvd APT 1117, Austin,TX,78735,2,2.0,1239,209249,1
29484158,6211 Oliver Loving Trl, Austin,TX,78749,4,2.5,2287,352305,4
29464886,1502 Brandt Dr, Austin,TX,78742,3,2.0,1128,171975,1
70985046,9900 Lisi Anne Dr, Austin,TX,78717,3,3.0,2575,408463,4
29428378,8300 Daleview Dr, Austin,TX,78757,3,2.0,1490,399618,4
29413485,301 Brentwood St, Austin,TX,78752,3,1.0,1097,286721,3
58316021,617 Blue Valley Dr, Austin,TX,78748,3,2.0,1453,232500,2
29326946,3418 Pinnacle Rd, Austin,TX,78746,3,2.0,1725,627177,5
70352623,12825 Capella Trl, Austin,TX,78732,5,4.0,3734,559559,5
94643130,6708 Manchaca Rd UNIT 17, Austin,TX,78745,3,3.0,1575,278945,3
80096043,603 Davis St APT 1502, Austin,TX,78701,2,2.0,1597,708617,5
29462141,751 E Oltorf St # 751, Austin,TX,78704,3,3.0,1579,314841,3
2097688159,4907 Mendoza Dr, Austin,TX,78721,3,3.0,2120,510570,4
79973492,707 W Johanna St # B, Austin,TX,78704,3,4.0,1973,581247,5
124841016,12113 Arran St, Austin,TX,78754,3,3.0,2158,274402,3
2097688234,10617 Ivalenes Hope Dr, Austin,TX,78717,4,3.0,3020,387900,4
2097688424,10604 Ivalenes Hope Dr, Austin,TX,78717,5,4.0,3466,427291,4
2097688946,909 Reinli St APT 238, Austin,TX,78751,1,1.0,590,186149,1
29462184,5403 Alexis Cv, Austin,TX,78741,3,2.0,1268,266768,2
29476786,3005 Birdwood Cir, Austin,TX,78704,3,1.0,936,395249,4
29603389,10208 Cassandra Dr, Austin,TX,78717,4,3.0,2773,325488,3
2097689558,7117 Boyle Dr, Austin,TX,78724,3,3.0,2000,293921,3
83832808,200 Congress Ave UNIT 11B, Austin,TX,78701,1,2.0,1295,935665,5
29372710,10801 Spicewood Pkwy, Austin,TX,78750,4,4.0,3333,538170,5
84129950,260 Grafton Ln, Austin,TX,78737,5,4.0,3549,418499,4
121658540,7685 Northcross Dr UNIT 809, Austin,TX,78757,1,1.0,650,151171,1
2100932549,Montgomery Plan, Glencoe at Harris Branch Austin,TX,78754,3,2.0,1519,215506,1
2098857536,Plan E-2898 Plan, The Trails at Stoney Ridge Del Valle,TX,78617,4,2.5,2898,241333,2
2101025845,Ashbrook Plan, Heritage Oaks at Pearson Place Austin,TX,78717,3,2.0,2689,370645,4
58315456,6801 Circle S Rd, Austin,TX,78745,3,3.0,3124,417507,4
29399794,2203 E 51st St, Austin,TX,78723,3,3.0,1484,349198,4
2097693706,2441 Equestrian Trl, Austin,TX,78727,3,2.0,2293,289421,3
2107001842,5514 Roosevelt Ave APT A, Austin,TX,78756,2,2.0,1248,390947,4
29578427,9518 Dalewood Dr, Austin,TX,78729,4,2.0,1675,223267,2
29475857,7006 Smokey Hill Rd, Austin,TX,78736,3,2.0,1942,317886,3
58267716,10525 Hainsworth Park Dr, Austin,TX,78717,4,3.0,2124,278604,3
83124926,12217 Long Bay Cv, Austin,TX,78732,4,2.0,1841,406950,4
67961838,4213 Dickason Ave APT 11, Dallas,TX,75219,2,2.0,1808,366960,4
26828806,5924 Melshire Dr, Dallas,TX,75230,3,3.0,4308,1148673,6
120753444,2710 Silkwood St, Dallas,TX,75215,3,2.0,1279,103107,0
26914346,5131 Whispering Oaks Dr, Dallas,TX,75236,4,3.0,2271,249339,2
26702853,5918 Mercedes Ave, Dallas,TX,75206,3,2.0,2441,674988,5
26808954,3623 Vinecrest Dr, Dallas,TX,75229,4,2.0,2146,360521,4
2102375461,9747-D Whitehurst Dr # 110D, Dallas,TX,75243,2,2.0,984,370389,4
69676218,3827 Holland Ave APT C, Dallas,TX,75219,3,4.0,2181,502348,4
96521192,711 Elston Dr, Dallas,TX,75232,4,2.0,1600,370389,4
26816968,9030 Cardella Ave, Dallas,TX,75217,3,1.0,884,85076,0
26785460,5861 Marview Ln, Dallas,TX,75227,3,3.0,1981,190086,1
2097545629,Tbd Lights Ranch Rd, Pilot Point,TX,75201,0,0.0,0,370389,4
2097545643,11480D Audelia Rd # 248D, Dallas,TX,75243,1,1.0,730,370389,4
2099839770,5609 Smu Blvd APT 214, Dallas,TX,75206,2,2.0,1158,362499,4
26732831,5018 Wateka Dr, Dallas,TX,75209,2,2.0,1460,264460,2
26698516,4419 Jamaica St, Dallas,TX,75210,3,2.0,1032,80889,0
96506819,1906 Euclid Ave UNIT A, Dallas,TX,75206,2,3.0,2522,448038,4
26911442,6904 Preston Glen Dr, Dallas,TX,75230,3,4.0,4038,1257499,6
26686757,3910 Myrtle St, Dallas,TX,75215,3,1.0,1172,58296,0
96527763,2507 Jim St, Dallas,TX,75212,5,3.0,1480,370389,4
67716829,2041 Echo Lake Dr, Dallas,TX,75253,3,2.0,1493,110917,0
69670635,136 Triumph Rd, Dallas,TX,75241,3,3.0,2080,133439,0
26692589,2307 Kirby St, Dallas,TX,75204,2,2.0,1677,285914,3
26700808,611 Tenison Memorial Dr, Dallas,TX,75223,3,2.0,1788,374055,4
26853111,8620 Graywood Dr, Dallas,TX,75243,3,2.0,1376,193652,1
2104729807,4130 Newton Ave APT E, Dallas,TX,75219,1,1.0,947,253876,2
26707574,6912 Charade Dr, Dallas,TX,75214,4,3.0,2602,577606,5
26775854,1209 Grinnell St, Dallas,TX,75216,3,2.0,1392,68311,0
61871475,3505 Turtle Creek Blvd APT 6G, Dallas,TX,75219,2,2.0,1941,834068,5
26717485,1126 N Clinton Ave, Dallas,TX,75208,4,3.0,2913,596236,5
26756251,6530 Tulip Ln, Dallas,TX,75230,4,5.0,5402,1479027,6
26731369,7307 Kaywood Dr, Dallas,TX,75209,2,1.0,1013,172102,1
26765960,3025 Modree Ave, Dallas,TX,75216,3,2.0,1588,52190,0
2099169315,6050 Melody Ln APT 222, Dallas,TX,75231,1,1.0,500,200711,1
2109337947,6019 Ridgecrest Rd, Dallas,TX,75231,2,2.1,1173,370389,4
2097557097,1815 Browder St # 5, Dallas,TX,75215,3,4.0,2167,370389,4
2099052500,1815 Browder St # 3, Dallas,TX,75215,3,4.0,2167,370389,4
2097557099,1815 Browder St # 2, Dallas,TX,75215,3,4.0,2167,370389,4
2097557098,1815 Browder St # 4, Dallas,TX,75215,3,4.0,2167,370389,4
26884333,9640 Oakwood Dr, Dallas,TX,75217,3,2.0,1344,119883,0
2104420717,2313 N Fitzhugh Ave, Dallas,TX,75204,0,0.0,0,370389,4
67962008,9006 Rockbrook Dr, Dallas,TX,75220,5,6.0,6181,1770351,6
26809542,11531 Cromwell Cir, Dallas,TX,75229,4,3.0,2212,342971,3
26733810,5330 Drane Dr, Dallas,TX,75209,4,7.0,7033,2720133,6
26701810,2417 Brendenwood Dr, Dallas,TX,75214,0,0.0,0,1088285,5
26683477,3306 Dallas St, Dallas,TX,75210,2,1.0,744,71379,0
26686416,2701 Dathe St, Dallas,TX,75215,3,2.0,1850,55542,0
84004075,2200 Victory Ave APT 1006, Dallas,TX,75219,1,2.0,1212,474426,4
2137749193,4423 Wahoo St, Dallas,TX,75210,3,1.0,912,175646,1
26683476,3310 Dallas St, Dallas,TX,75210,2,1.0,836,70524,0
69677098,1122 Jackson St APT 512, Dallas,TX,75202,1,1.0,1097,201155,1
67964553,4108 Office Pkwy APT 223, Dallas,TX,75204,0,1.0,738,143327,0
26627587,4748 Old Bent Tree Ln APT 1901, Dallas,TX,75287,1,2.0,887,187018,1
26807246,3646 Timberview Rd, Dallas,TX,75229,4,4.0,2594,429579,4
2097563570,8109A Skillman St # 1003, Dallas,TX,75231,2,1.0,914,370389,4
26710587,1031 N Madison Ave, Dallas,TX,75208,3,2.0,2102,342546,3
2097564951,5300I Keller Springs Rd # 1036I, Dallas,TX,75248,2,1.0,836,370389,4
96515030,2300 Wolf St UNIT 12A, Dallas,TX,75201,3,4.0,3948,975011,5
69675225,11108 Manorview Cir, Dallas,TX,75228,4,3.0,4274,361429,4
61869881,4241 Buena Vista St APT 15, Dallas,TX,75205,1,1.0,645,181697,1
26880360,4108 Echo Glen Dr, Dallas,TX,75244,4,3.0,2474,458877,4
26586590,5714 Buffridge Trl, Dallas,TX,75252,5,4.0,3419,463560,4
26678174,4227 Munger Ave, Dallas,TX,75204,2,1.0,1044,196982,1
26739622,8602 Angora St, Dallas,TX,75218,3,3.0,2395,458330,4
26881419,4716 Twin Post Rd, Dallas,TX,75244,5,4.0,3729,755624,5
26841022,2423 Healey Dr, Dallas,TX,75228,3,1.0,900,88843,0
80242210,222 Creek Cove Dr, Dallas,TX,75217,3,3.0,1499,78024,0
26785743,5034 Menefee Dr, Dallas,TX,75227,3,2.0,1997,212596,1
26844145,12210 Galva Dr, Dallas,TX,75243,4,2.0,1420,101134,0
26892127,7211 Chinaberry Rd, Dallas,TX,75249,3,2.0,1384,101140,0
26805629,3711 Crown Shore Dr, Dallas,TX,75244,3,2.0,1802,297935,3
26876329,6007 Davenport Rd, Dallas,TX,75248,4,2.0,2157,280102,3
26915577,7419 Saddleridge Dr, Dallas,TX,75249,3,2.0,1703,163485,1
26865633,11311 Audelia Rd APT 125, Dallas,TX,75243,3,2.0,1255,82714,0
53390619,3400 Welborn St APT 102, Dallas,TX,75219,1,1.0,924,226052,2
26840661,2338 Crest Ridge Dr, Dallas,TX,75228,3,2.0,1540,169005,1
67965127,3225 Turtle Creek Blvd APT 220, Dallas,TX,75219,2,2.0,1154,287803,3
26792580,9865 Williamsburg Rd, Dallas,TX,75220,3,2.0,1600,387148,4
26739749,8635 Diceman Dr, Dallas,TX,75218,3,3.0,1975,457322,4
26805804,4008 Allencrest Ln, Dallas,TX,75244,4,4.0,2965,529250,4
26846981,9051 Fringewood Dr, Dallas,TX,75228,3,2.0,1927,283193,3
26755426,6815 Stichter Ave, Dallas,TX,75230,3,2.0,1910,704211,5
26899320,13217 Emily Rd APT 3208C, Dallas,TX,75240,1,1.0,667,78548,0
55171256,2604 Daybreak Dr, Dallas,TX,75287,3,2.0,1625,233604,2
26838998,7146 Grand Oaks Rd, Dallas,TX,75230,4,3.0,3109,691464,5
26743874,11317 Sinclair Ave, Dallas,TX,75218,3,2.0,1476,237411,2
53069975,7018 Lattimore Dr, Dallas,TX,75252,4,3.0,3131,447933,4
26690765,5327 Richard Ave, Dallas,TX,75206,9,2.0,4018,367372,4
26875939,6255 Southpoint Dr, Dallas,TX,75248,2,2.0,1784,214985,1
26694147,6126 Llano Ave, Dallas,TX,75214,2,2.0,1302,370389,4
26793419,7244 Eccles Dr, Dallas,TX,75227,4,2.0,3250,172019,1
26711424,1106 E Waco Ave, Dallas,TX,75216,3,1.0,1132,63846,0
26767677,2624 Kellogg Ave, Dallas,TX,75216,3,2.0,1261,92676,0
26739127,7510 Holly Hill Dr APT 116, Dallas,TX,75231,2,3.0,1177,96903,0
26724410,1531 Exeter Ave, Dallas,TX,75216,2,1.0,918,80133,0
26909206,3339 Wilbarger Dr, Dallas,TX,75227,2,2.0,887,75113,0
84005042,3713 Commerce St, Dallas,TX,75226,2,3.0,2223,398390,4
26842520,3123 Santa Teresa Ave, Dallas,TX,75228,3,2.0,1147,154360,1
2097577074,2515 Welborn St APT H, Dallas,TX,75219,2,3.0,1713,370389,4
26897701,909 Liberty St, Dallas,TX,75204,3,3.0,2078,348794,4
96533989,8766 Timber Falls Dr, Dallas,TX,75249,4,3.0,2477,212174,1
26740912,8906 Redondo Dr, Dallas,TX,75218,2,1.0,1004,241552,2
2097577891,2025 Summit Ave # A-B, Dallas,TX,75206,2,2.0,1635,370389,4
26875823,16802 Chepstow Ct, Dallas,TX,75248,4,4.0,2980,549912,5
96523794,2234 Wilhurt Ave, Dallas,TX,75216,0,0.0,0,370389,4
26813055,3019 Townsend Dr, Dallas,TX,75229,4,2.0,1506,180072,1
26882268,9322 Chimney Sweep Ln, Dallas,TX,75243,3,2.0,1742,148243,0
26820879,5029 Veterans Dr, Dallas,TX,75241,0,0.0,0,370389,4
96517651,4414 Hamilton Ave, Dallas,TX,75210,0,0.0,0,370389,4
26781866,2255 Myrtlewood Dr, Dallas,TX,75232,3,1.0,1092,101264,0
26826225,1347 Acapulco Dr, Dallas,TX,75232,4,4.0,3440,248849,2
26641687,6031 Homestead Ct, Dallas,TX,75252,3,3.0,1910,247823,2
26742419,1257 Centerville Rd, Dallas,TX,75218,3,2.0,1021,164706,1
26677848,1520 Spenwick Ter, Dallas,TX,75204,3,3.0,2047,371337,4
26847397,1528 Mapleton Dr, Dallas,TX,75228,4,2.0,2018,222776,2
26730975,6555 Ellsworth Ave, Dallas,TX,75214,4,5.0,3815,1191091,6
2097579535,4303 Buena Vista St APT 306, Dallas,TX,75205,2,1.0,1074,370389,4
69676705,4317 Cedar Springs Rd APT B, Dallas,TX,75219,2,3.0,1587,354093,4
26723520,914 Nolte Dr, Dallas,TX,75208,3,2.0,1232,164919,1
69677134,1122 Jackson St APT 715, Dallas,TX,75202,1,1.0,971,205877,1
26804269,4729 Melissa Ln, Dallas,TX,75229,4,4.0,3749,1297847,6
26882144,9202 Emberglow Ln, Dallas,TX,75243,4,3.0,2171,150086,0
26805649,3910 Clear Cove Ln, Dallas,TX,75244,4,3.0,1823,287214,3
2097579533,5325-C Bent Tree Forest Dr # 2232C, Dallas,TX,75248,2,3.0,1324,370389,4
26739317,8522 Park Ln APT 6, Dallas,TX,75231,3,3.0,2120,163663,1
26690899,5511 Richmond Ave, Dallas,TX,75206,3,2.0,1592,343333,3
26732436,4959 Dupont Dr, Dallas,TX,75216,3,1.0,1422,88118,0
53081014,17490 Meandering Way APT 903, Dallas,TX,75252,2,2.0,955,166049,1
26859172,11105 Carissa Dr, Dallas,TX,75218,4,3.0,2216,409509,4
26869444,9451 Timberleaf Dr, Dallas,TX,75243,3,2.5,1880,221203,1
26870770,6807 Cliffbrook Dr, Dallas,TX,75254,3,3.0,3604,717070,5
26785381,5824 Twineing St, Dallas,TX,75227,3,2.0,1970,196735,1
26678416,4915 Junius St, Dallas,TX,75214,3,3.0,2972,523596,4
26892302,7125 Pineberry Rd, Dallas,TX,75249,3,2.0,1256,94899,0
26712818,903 N Edgefield Ave, Dallas,TX,75208,3,1.0,1457,354758,4
26771725,654 Monssen Dr, Dallas,TX,75224,3,3.0,2248,425566,4
26712713,902 N Edgefield Ave, Dallas,TX,75208,3,2.0,1374,347742,4
26701231,7043 Casa Loma Ave, Dallas,TX,75214,2,2.0,1423,380380,4
26741649,9907 Angora St, Dallas,TX,75218,4,2.0,2046,453975,4
26808938,3565 Waldorf Dr, Dallas,TX,75229,3,2.0,1774,410054,4
55826039,2319 Worthington St, Dallas,TX,75204,3,3.5,2630,631335,5
2097585110,2213 Chunk Ct, Dallas,TX,75206,3,3.0,2765,370389,4
26848853,6228 Shadycliff Dr, Dallas,TX,75240,4,4.0,3234,520625,4
27330564,2611 Kingsridge Dr, Dallas,TX,75287,3,2.0,1722,232189,2
26914728,6107 Crystalwood Ct, Dallas,TX,75249,4,3.0,3330,240321,2
26761828,9745 Wisterwood Dr, Dallas,TX,75238,3,2.0,2200,578176,5
26687035,3905 Latimer St, Dallas,TX,75215,0,0.0,0,370389,4
26780240,2626 Deep Hill Cir, Dallas,TX,75233,5,4.0,3441,285975,3
84000216,3200 Ross Ave APT 10, Dallas,TX,75204,2,3.0,2042,353461,4
26786849,511 Kirkwood Dr, Dallas,TX,75218,3,1.0,1257,297877,3
26869354,9651 Timberleaf Dr, Dallas,TX,75243,4,3.0,2356,318326,3
26743356,10551 Silverock Dr, Dallas,TX,75218,4,3.0,2358,481783,4
26738262,5410 Stanford Ave, Dallas,TX,75209,0,0.0,0,370389,4
2097585835,3208A Cole Ave # 1209A, Dallas,TX,75204,2,2.0,1048,370389,4
27327906,2614 Seedling Ln, Dallas,TX,75287,3,2.0,2273,237632,2
2097585896,19014 Tupelo Ln, Dallas,TX,75287,3,2.0,1282,370389,4
27325046,18819 Platte River Way, Dallas,TX,75287,3,2.0,1639,209267,1
26748782,6127 Town Hill Ln, Dallas,TX,75214,2,2.0,2264,456687,4
84006447,2555 N Pearl St APT 605, Dallas,TX,75201,1,2.0,1458,1095514,5
